item_id,site_id,domain_id,picture_id,correct_background?
MLM1404795564,MLM,MLM-HEELS_AND_WEDGES,936159-MLM49645076411_042022,?
MLB2710912217,MLB,MLB-AUTOMOTIVE_SKIRTS,929637-MLB50638757914_072022,0
MLB2672998848,MLB,MLB-SNEAKERS,629891-MLB50249302362_062022,0
MLA1131659210,MLA,MLA-SPORT_T_SHIRTS,860198-MLA49288506707_032022,0
MLB2678062494,MLB,MLB-JACKETS_AND_COATS,762936-CBT50260202635_062022,1
MLM1395498230,MLM,MLM-AUTOMOTIVE_SKIRTS,823450-MLM49438394941_032022,0
MLM1448174420,MLM,MLM-SNEAKERS,734543-MLM49537752603_032022,0
MLA1142176944,MLA,MLA-JACKETS_AND_COATS,807062-MLA45444913616_042021,?
MLA1139408519,MLA,MLA-JACKETS_AND_COATS,618915-MLA50126610564_052022,0
MLA1141049927,MLA,MLA-JACKETS_AND_COATS,936757-MLA50214274839_062022,0
MLA1140868264,MLA,MLA-SNEAKERS,932226-MLA49302453894_032022,0
MLA1126773626,MLA,MLA-SWEATERS_AND_CARDIGANS,686527-MLA49315328179_032022,0
MLA1133579240,MLA,MLA-BLOUSES,772354-MLA49746948630_042022,0
MLM1402993752,MLM,MLM-SNEAKERS,650144-MLM49609389781_042022,?
MLA1144972859,MLA,MLA-SWEATSHIRTS_AND_HOODIES,834331-MLA50529687530_062022,1
MLM1445906429,MLM,MLM-SWIMWEAR,908839-CBT50446117945_062022,1
MLM1445133055,MLM,MLM-SNEAKERS,843372-MLM50432866220_062022,0
MLB2636091586,MLB,MLB-BOOTS_AND_BOOTIES,605825-CBT49896300238_052022,1
MLB2623670076,MLB,MLB-SWEATSHIRTS_AND_HOODIES,852384-MLB49772422359_042022,1
MLM1390220281,MLM,MLM-SHIRTS,704250-MLM49334630402_032022,1
