item_id,site_id,domain_id,picture_id,correct_background?
MLM1435621042,MLM,MLM-SNEAKERS,926057-MLM50240404840_062022,0
MLB2626985253,MLB,MLB-T_SHIRTS,875993-MLB49803551566_042022,1
MLA1139369669,MLA,MLA-JACKETS_AND_COATS,633749-MLA49484459131_032022,0
MLM1409313830,MLM,MLM-AUTOMOTIVE_SKIRTS,673239-MLM44721746406_012021,0
MLB2697269153,MLB,MLB-SHIRTS,985418-CBT50505900005_062022,1
MLA1141551895,MLA,MLA-HEELS_AND_WEDGES,846765-MLA50237385392_062022,0
MLM1450652789,MLM,MLM-T_SHIRTS,939214-MLM50540367297_072022,1
MLB2174426102,MLB,MLB-BOOTS_AND_BOOTIES,834893-MLB49083142520_022022,1
MLB2152327462,MLB,MLB-T_SHIRTS,924846-MLB48914370854_012022,?
MLB2212622086,MLB,MLB-T_SHIRTS,954012-MLB49422523828_032022,0
MLA1138702807,MLA,MLA-JACKETS_AND_COATS,931615-MLA50057546242_052022,0
MLA1145653424,MLA,MLA-SNEAKERS,670718-MLA50601270522_072022,0
MLA1122059711,MLA,MLA-T_SHIRTS,761045-MLA49015574790_022022,1
MLM1402492631,MLM,MLM-SHORTS,891506-MLM49599284490_042022,0
MLB2221319873,MLB,MLB-BOOTS_AND_BOOTIES,908519-MLB41553632716_042020,?
MLB2626380057,MLB,MLB-SHORTS,995115-MLB50596925347_072022,1
MLB2148800282,MLB,MLB-SHIRTS,884797-MLB48882103018_012022,1
MLM1369610193,MLM,MLM-JACKETS_AND_COATS,764663-MLM48931999235_012022,0
MLB2646569753,MLB,MLB-SHIRTS,893723-CBT49995116200_052022,1
MLA1132243727,MLA,MLA-SNEAKERS,944257-MLA49666644714_042022,0
MLB2704956977,MLB,MLB-SNEAKERS,621222-MLB50587680821_072022,0
MLB2683966513,MLB,MLB-SHORTS,636194-MLB50361668151_062022,0
MLM1448632307,MLM,MLM-SNEAKERS,924328-MLM50504549734_062022,0
MLA1137707558,MLA,MLA-SPORT_PANTS,987788-MLA49983956233_052022,0
MLA1133681211,MLA,MLA-SWEATERS_AND_CARDIGANS,899132-MLA49752437789_042022,0
MLB2136457170,MLB,MLB-BLOUSES,701043-MLB48786326137_012022,0
MLA1135367787,MLA,MLA-JACKETS_AND_COATS,918940-MLA49845672116_052022,0
MLM1373967710,MLM,MLM-T_SHIRTS,803937-MLM49023673746_022022,0
MLA1136519280,MLA,MLA-JACKETS_AND_COATS,926056-MLA49046613822_022022,0
MLB2675021270,MLB,MLB-JACKETS_AND_COATS,686827-MLB50268368870_062022,0
MLM1388967906,MLM,MLM-PANTS,882813-MLM49315398140_032022,?
MLA1127089923,MLA,MLA-T_SHIRTS,839288-MLA49327114808_032022,0
MLB2636595815,MLB,MLB-SNEAKERS,623668-MLB50345849315_062022,?
MLB2140950572,MLB,MLB-SNEAKERS,615232-MLB49990397396_052022,0
MLB2618139881,MLB,MLB-JACKETS_AND_COATS,984592-CBT49724664210_042022,1
MLB2203564019,MLB,MLB-PANTS,686496-MLB49347544794_032022,1
MLM1451204599,MLM,MLM-JACKETS_AND_COATS,780840-CBT50504510639_062022,1
MLA1136292080,MLA,MLA-BOOTS_AND_BOOTIES,676082-MLA49889246260_052022,0
MLM1373575084,MLM,MLM-SNEAKERS,692534-MLM49014680293_022022,1
MLB2220835771,MLB,MLB-SNEAKERS,812442-MLB49502152934_032022,?
MLM1446399980,MLM,MLM-SNEAKERS,692595-MLM50455322583_062022,0
MLB2619377722,MLB,MLB-T_SHIRTS,756845-MLB49728628246_042022,1
MLB2700320021,MLB,MLB-HEELS_AND_WEDGES,983053-MLB50534502786_062022,1
MLB2656087029,MLB,MLB-SNEAKERS,692858-CBT50090605818_052022,?
MLA1131398080,MLA,MLA-JACKETS_AND_COATS,851054-MLA49612106625_042022,0
MLB2200107717,MLB,MLB-T_SHIRTS,784381-MLB49316329662_032022,1
MLM1405136157,MLM,MLM-BOOTS_AND_BOOTIES,617636-MLM49650094228_042022,0
MLM1428132945,MLM,MLM-SNEAKERS,827894-MLM50090686909_052022,0
MLM1377272735,MLM,MLM-LOAFERS_AND_OXFORDS,908558-MLM49080234775_022022,1
MLB2687070459,MLB,MLB-SWEATSHIRTS_AND_HOODIES,672710-CBT50403435689_062022,1
MLA1144346892,MLA,MLA-BOOTS_AND_BOOTIES,748627-MLA50470051796_062022,0
MLB2674589606,MLB,MLB-T_SHIRTS,600830-MLB50263879892_062022,1
MLM1379564623,MLM,MLM-SNEAKERS,656420-MLM49123390463_022022,0
MLA1118036838,MLA,MLA-T_SHIRTS,919360-MLA48728512941_012022,?
MLA1130355502,MLA,MLA-SWEATERS_AND_CARDIGANS,982857-MLA49548944354_042022,0
MLA1137521254,MLA,MLA-BOOTS_AND_BOOTIES,826758-MLA49966922247_052022,0
MLM1427808474,MLM,MLM-SNEAKERS,793510-MLM50074608354_052022,0
MLM1372933779,MLM,MLM-SHIRTS,835607-MLM48998660415_022022,0
MLA1142413919,MLA,MLA-JACKETS_AND_COATS,755955-MLA50302062459_062022,1
MLA1143210954,MLA,MLA-SHIRTS,601989-MLA50360184943_062022,0
MLA1140112026,MLA,MLA-SWEATERS_AND_CARDIGANS,790688-MLA50162977195_062022,0
MLA1125867412,MLA,MLA-SHORTS,985972-MLA49265899926_032022,0
MLA1140298976,MLA,MLA-T_SHIRTS,869778-MLA50165100908_062022,?
MLM1447938619,MLM,MLM-HEELS_AND_WEDGES,692529-CBT50489467771_062022,0
MLM1430577142,MLM,MLM-BLOUSES,671949-MLM50152683430_052022,0
MLB2704438280,MLB,MLB-JACKETS_AND_COATS,797733-CBT50588982542_072022,0
MLA1139742417,MLA,MLA-JACKETS_AND_COATS,852935-MLA46030869988_052021,1
MLB2180301911,MLB,MLB-JACKETS_AND_COATS,875492-MLB50558825208_072022,1
MLM1427432230,MLM,MLM-LEGGINGS,960229-MLM50062794312_052022,?
MLA1130374702,MLA,MLA-SWEATERS_AND_CARDIGANS,849561-MLA49548820833_042022,?
MLA1145353132,MLA,MLA-BLOUSES,644323-MLA50574208762_072022,0
MLM1445825904,MLM,MLM-BLOUSES,933520-CBT50342457451_062022,1
MLA1143852422,MLA,MLA-JACKETS_AND_COATS,976272-MLA49475397376_032022,0
MLB2634984377,MLB,MLB-BLOUSES,641981-MLB50035150346_052022,1
MLB2694221328,MLB,MLB-BLOUSES,826164-CBT50477824958_062022,1
MLM1453640354,MLM,MLM-JACKETS_AND_COATS,948103-CBT50592530544_072022,1
MLA1118109210,MLA,MLA-T_SHIRTS,618417-MLA48733672179_012022,?
MLB2675832892,MLB,MLB-JACKETS_AND_COATS,679507-MLB50277662143_062022,0
MLB2708689151,MLB,MLB-JACKETS_AND_COATS,695377-CBT50622933745_072022,1
MLM1369095997,MLM,MLM-T_SHIRTS,865302-MLM48919468307_012022,0
MLB2693596094,MLB,MLB-JACKETS_AND_COATS,731431-MLB50197643711_062022,?
MLB2133223388,MLB,MLB-HEELS_AND_WEDGES,734769-MLB48757148061_012022,1
MLM1427178109,MLM,MLM-PANTS,986453-MLM50055318529_052022,1
MLB2619673780,MLB,MLB-T_SHIRTS,722088-MLB46956959267_082021,1
MLB2192088892,MLB,MLB-T_SHIRTS,744568-MLB49240799092_032022,1
MLM1456228908,MLM,MLM-BLOUSES,755249-MLM50669493652_072022,0
MLB2173118615,MLB,MLB-SNEAKERS,641089-MLB49075819089_022022,?
MLM1424731606,MLM,MLM-SNEAKERS,616492-MLM50012028226_052022,0
MLB2151745563,MLB,MLB-SNEAKERS,704031-MLB48907934899_012022,0
MLA1120505407,MLA,MLA-PANTS,898492-MLA48918469430_012022,0
MLA1144886443,MLA,MLA-JACKETS_AND_COATS,975797-MLA50515815746_062022,0
MLA1144256047,MLA,MLA-SNEAKERS,658892-MLA50462327157_062022,0
MLA1142667342,MLA,MLA-SNEAKERS,722015-MLA50318958629_062022,0
MLM1416835263,MLM,MLM-T_SHIRTS,977853-MLM49865119141_052022,1
MLB2645642720,MLB,MLB-AUTOMOTIVE_SKIRTS,813966-MLB49983518834_052022,0
MLM1422461011,MLM,MLM-SWEATSHIRTS_AND_HOODIES,701332-CBT49907513247_052022,1
MLM1433239081,MLM,MLM-PANTS,839987-MLM50199340343_062022,0
MLA1131459188,MLA,MLA-T_SHIRTS,674402-MLA49622015145_042022,1
MLA1126270236,MLA,MLA-T_SHIRTS,624702-MLA49288714005_032022,?
MLA1144555327,MLA,MLA-T_SHIRTS,733370-MLA50493914262_062022,0
MLM1455169111,MLM,MLM-BLOUSES,936076-CBT50619810396_072022,1
MLA1141537129,MLA,MLA-JACKETS_AND_COATS,782746-MLA50240984992_062022,0
MLM1449466501,MLM,MLM-JACKETS_AND_COATS,650816-CBT50443796380_062022,1
MLB2708060582,MLB,MLB-JACKETS_AND_COATS,629280-CBT50622923663_072022,1
MLB2654181432,MLB,MLB-JACKETS_AND_COATS,870446-CBT50066498286_052022,1
MLA1143130572,MLA,MLA-JACKETS_AND_COATS,727197-MLA50348091538_062022,0
MLB2681688293,MLB,MLB-JACKETS_AND_COATS,732210-CBT50338921375_062022,1
MLM1382590709,MLM,MLM-SNEAKERS,607718-MLM49184872047_022022,1
MLM1415349935,MLM,MLM-PANTS,898758-MLM49832370596_052022,1
MLA1138659030,MLA,MLA-JACKETS_AND_COATS,918137-MLA48906355179_012022,0
MLM1378975684,MLM,MLM-LOAFERS_AND_OXFORDS,904848-MLM49110761690_022022,1
MLA1140394193,MLA,MLA-JACKETS_AND_COATS,930743-MLA48594653627_122021,0
MLB2706836957,MLB,MLB-JACKETS_AND_COATS,700609-CBT50581040566_072022,1
MLB2183454098,MLB,MLB-JACKETS_AND_COATS,738163-CBT47805858231_102021,1
MLA1137425522,MLA,MLA-PANTS,673946-MLA49961772156_052022,0
MLM1416309868,MLM,MLM-SHIRTS,986004-CBT49859825331_052022,1
MLM1399729224,MLM,MLM-JACKETS_AND_COATS,746857-MLM49537546980_032022,1
MLB2679385739,MLB,MLB-T_SHIRTS,966916-MLB50364121644_062022,1
MLB2619599100,MLB,MLB-T_SHIRTS,930073-MLB46930065395_072021,1
MLA1137913199,MLA,MLA-BOOTS_AND_BOOTIES,829882-MLA49997047966_052022,0
MLM1448825919,MLM,MLM-JACKETS_AND_COATS,918294-CBT50506920307_062022,1
MLM1445315994,MLM,MLM-PANTS,723320-MLM50434876347_062022,1
MLB2218368950,MLB,MLB-SNEAKERS,780533-MLB49474296722_032022,1
MLA1145585871,MLA,MLA-LEGGINGS,768694-MLA50601785724_072022,0
MLB2151939519,MLB,MLB-SPORT_T_SHIRTS,652835-MLB48910686339_012022,1
MLA1144337845,MLA,MLA-SNEAKERS,827606-MLA47181594998_082021,0
MLB2679791386,MLB,MLB-T_SHIRTS,708952-MLB50316628695_062022,1
MLM1425892283,MLM,MLM-LOAFERS_AND_OXFORDS,806735-MLM50027004399_052022,1
MLA1137241056,MLA,MLA-SPORT_T_SHIRTS,802409-MLA49941702699_052022,0
MLB2709635580,MLB,MLB-T_SHIRTS,926294-MLB50628946660_072022,1
MLM1443250830,MLM,MLM-JACKETS_AND_COATS,838400-CBT50353915672_062022,1
MLM1430485417,MLM,MLM-SNEAKERS,668143-MLM50152392520_052022,?
MLA1133727146,MLA,MLA-SNEAKERS,633151-MLA49755149317_042022,0
MLM1435737637,MLM,MLM-JACKETS_AND_COATS,742301-CBT50245679907_062022,1
MLA1141344895,MLA,MLA-SNEAKERS,973066-MLA50225577672_062022,0
MLB2648429556,MLB,MLB-AUTOMOTIVE_SKIRTS,802712-MLB50010219962_052022,0
MLM1408978726,MLM,MLM-SHIRTS,717932-MLM49719007477_042022,0
MLB2647583384,MLB,MLB-JACKETS_AND_COATS,884921-CBT50001486855_052022,1
MLM1451190497,MLM,MLM-SNEAKERS,815440-MLM49856354963_052022,0
MLM1390865472,MLM,MLM-SNEAKERS,666133-MLM49345547417_032022,0
MLB2666786961,MLB,MLB-SHIRTS,813340-MLB50192279171_062022,1
MLA1140913762,MLA,MLA-JACKETS_AND_COATS,632834-MLA50201886394_062022,0
MLB2170108229,MLB,MLB-BLOUSES,767929-MLB49052042736_022022,1
MLA1145049462,MLA,MLA-JACKETS_AND_COATS,619151-MLA50533462121_062022,0
MLB2691334792,MLB,MLB-SHIRTS,900589-CBT50442877587_062022,0
MLA1140212099,MLA,MLA-T_SHIRTS,656603-MLA44618095739_012021,1
MLA1145476894,MLA,MLA-JACKETS_AND_COATS,916990-MLA50587469422_072022,0
MLM1419276409,MLM,MLM-JACKETS_AND_COATS,943870-CBT49906886343_052022,1
MLB2166997761,MLB,MLB-JACKETS_AND_COATS,700650-MLB49028967667_022022,0
MLA1137041923,MLA,MLA-PANTS,842285-MLA49937030020_052022,0
MLM1435452325,MLM,MLM-SHIRTS,636504-MLM50235706611_062022,0
MLB2217280442,MLB,MLB-T_SHIRTS,782418-MLB48746788033_012022,1
MLA1140907807,MLA,MLA-PANTS,932796-MLA43866577681_102020,0
MLM1384519106,MLM,MLM-SWEATERS_AND_CARDIGANS,873326-MLM49218796301_022022,1
MLA1138938527,MLA,MLA-SWEATSHIRTS_AND_HOODIES,854021-MLA50072995000_052022,1
MLA1126129336,MLA,MLA-SNEAKERS,810480-MLA49282233276_032022,0
MLM1442871307,MLM,MLM-BOOTS_AND_BOOTIES,670760-CBT50372451865_062022,?
MLM1444689646,MLM,MLM-JACKETS_AND_COATS,652145-MLM50420685781_062022,0
MLA1133345658,MLA,MLA-T_SHIRTS,806188-MLA49731957777_042022,1
MLA1128367333,MLA,MLA-SWEATSHIRTS_AND_HOODIES,989579-MLA49410306045_032022,0
MLB2689020280,MLB,MLB-T_SHIRTS,689069-MLB50417584176_062022,1
MLM1456468526,MLM,MLM-PANTS,687498-MLM50672122411_072022,1
MLB2652925223,MLB,MLB-PANTS,679415-CBT49978892532_052022,1
MLB2700050582,MLB,MLB-SNEAKERS,859316-MLB49046428176_022022,0
MLB2647132068,MLB,MLB-SWEATSHIRTS_AND_HOODIES,988224-MLB49988342864_052022,0
MLB2689873064,MLB,MLB-JACKETS_AND_COATS,636550-MLB50425876648_062022,0
MLA1140751793,MLA,MLA-T_SHIRTS,803508-MLA50190298799_062022,?
MLM1391074551,MLM,MLM-JACKETS_AND_COATS,880436-MLM49349417558_032022,0
MLM1451229900,MLM,MLM-T_SHIRTS,869609-MLM50547989673_072022,1
MLM1422751903,MLM,MLM-SPORT_T_SHIRTS,757771-MLM49512225610_032022,0
MLA1140832821,MLA,MLA-DANCE_SNEAKERS_AND_SHOES,770720-MLA50197926387_062022,1
MLB2622903825,MLB,MLB-SNEAKERS,892797-MLB49765321857_042022,0
MLA1137489778,MLA,MLA-SNEAKERS,670267-MLA49967029203_052022,0
MLB2659345811,MLB,MLB-BLOUSES,941485-CBT50120859221_052022,1
MLA1123461777,MLA,MLA-HEELS_AND_WEDGES,712505-MLA49101093580_022022,0
MLM1381536442,MLM,MLM-LOAFERS_AND_OXFORDS,899139-MLM49161519518_022022,1
MLA1119374207,MLA,MLA-SHORTS,797664-MLA48824549687_012022,0
MLB2663278441,MLB,MLB-JACKETS_AND_COATS,694432-MLB50161532091_062022,1
MLM1403873547,MLM,MLM-HEELS_AND_WEDGES,799453-MLM49629880959_042022,1
MLM1426095620,MLM,MLM-SHORTS,896806-MLM50032007144_052022,0
MLB2699623317,MLB,MLB-AUTOMOTIVE_SKIRTS,620967-MLB50528490055_062022,0
MLB2625010300,MLB,MLB-SWEATSHIRTS_AND_HOODIES,959291-CBT49794951543_042022,1
MLB2602594099,MLB,MLB-T_SHIRTS,844326-MLB49556014978_042022,1
MLB2215758250,MLB,MLB-T_SHIRTS,690199-MLB49450988817_032022,0
MLA1141296392,MLA,MLA-SNEAKERS,623365-MLA50224287247_062022,1
MLB2708750872,MLB,MLB-SNEAKERS,865193-MLB50621100620_072022,1
MLB2616258564,MLB,MLB-JACKETS_AND_COATS,980403-MLB49697307725_042022,1
MLB2171784620,MLB,MLB-T_SHIRTS,908310-MLB49062945209_022022,1
MLB2692225008,MLB,MLB-SHORTS,995308-MLB50450173873_062022,1
MLM1371913672,MLM,MLM-JACKETS_AND_COATS,973938-MLM48977467709_012022,0
MLM1375097007,MLM,MLM-LOAFERS_AND_OXFORDS,697904-MLM49045506107_022022,1
MLB2679896545,MLB,MLB-BLOUSES,734852-CBT50328505159_062022,1
MLM1414682997,MLM,MLM-SWEATSHIRTS_AND_HOODIES,903076-MLM49817033227_042022,?
MLM1434048972,MLM,MLM-BLOUSES,818021-MLM50213935607_062022,1
MLM1447472728,MLM,MLM-JACKETS_AND_COATS,978948-CBT50476243902_062022,1
MLM1387347440,MLM,MLM-JACKETS_AND_COATS,767245-MLM49279681853_032022,0
MLM1383088463,MLM,MLM-SNEAKERS,677823-MLM49193479363_022022,1
MLA1137623103,MLA,MLA-SNEAKERS,640147-MLA49976885857_052022,1
MLB2695978652,MLB,MLB-JACKETS_AND_COATS,918514-CBT50491511025_062022,?
MLM1453751369,MLM,MLM-HEELS_AND_WEDGES,898969-MLM50607868236_072022,0
MLB2695742268,MLB,MLB-JACKETS_AND_COATS,622343-CBT50491875812_062022,1
MLB2180212571,MLB,MLB-SHIRTS,842302-MLB49131878712_022022,?
MLA1131312699,MLA,MLA-T_SHIRTS,831121-MLA49611392701_042022,1
MLA1144168549,MLA,MLA-JACKETS_AND_COATS,975846-MLA50453638929_062022,1
MLM1455866089,MLM,MLM-JACKETS_AND_COATS,735853-CBT50659950571_072022,1
MLM1434852980,MLM,MLM-JACKETS_AND_COATS,939722-MLM45574425206_042021,0
MLB2692661372,MLB,MLB-BLOUSES,648405-CBT50462193860_062022,1
MLA1119347295,MLA,MLA-SNEAKERS,963569-MLA48821435012_012022,1
MLB2673016318,MLB,MLB-BLOUSES,618320-MLB50250153000_062022,1
MLB2656065564,MLB,MLB-SWEATSHIRTS_AND_HOODIES,786151-CBT50088513849_052022,0
MLM1403758107,MLM,MLM-SWEATSHIRTS_AND_HOODIES,675370-CBT49627616420_042022,1
MLM1452593367,MLM,MLM-JACKETS_AND_COATS,610923-CBT50549725731_072022,1
MLB2699747625,MLB,MLB-T_SHIRTS,835786-MLA50532841793_062022,1
MLM1417261833,MLM,MLM-JACKETS_AND_COATS,651534-MLM49871601563_052022,1
MLA1141229007,MLA,MLA-JACKETS_AND_COATS,858789-MLA50220140328_062022,0
MLA1141021907,MLA,MLA-PANTS,864108-MLA26499600726_122017,0
MLB2221302605,MLB,MLB-BOOTS_AND_BOOTIES,781254-MLB49509233560_032022,0
MLA1145153099,MLA,MLA-SWEATERS_AND_CARDIGANS,942294-MLA50545846026_072022,?
MLB2676376179,MLB,MLB-JACKETS_AND_COATS,946052-MLB50283868045_062022,0
MLA1144287008,MLA,MLA-SNEAKERS,953607-MLA50463965073_062022,0
MLM1436694355,MLM,MLM-SWIMWEAR,811845-CBT50259267690_062022,1
MLM1441265075,MLM,MLM-BLOUSES,849674-CBT50341139734_062022,1
MLB2165537119,MLB,MLB-HEELS_AND_WEDGES,924134-MLB48560135966_122021,0
MLB2695268454,MLB,MLB-T_SHIRTS,829589-MLB50484267194_062022,1
MLA1140663736,MLA,MLA-SHIRTS,941729-MLA50187114840_062022,0
MLB2142408328,MLB,MLB-SHORTS,835803-MLB47273792122_082021,?
MLA1137987136,MLA,MLA-PANTS,954836-MLA49407242716_032022,0
MLA1120319246,MLA,MLA-T_SHIRTS,859044-MLA48948456553_012022,0
MLA1145717538,MLA,MLA-SNEAKERS,608172-MLA50608433071_072022,1
MLA1118087526,MLA,MLA-T_SHIRTS,929154-MLA48727817119_012022,?
MLB2602895494,MLB,MLB-LOAFERS_AND_OXFORDS,765437-MLB49560823241_042022,0
MLB2678921935,MLB,MLB-T_SHIRTS,702496-MLB50307723668_062022,1
MLM1451946152,MLM,MLM-JACKETS_AND_COATS,920195-CBT50505740191_062022,0
MLB2678968336,MLB,MLB-T_SHIRTS,823419-MLB50308290070_062022,1
MLB2640565096,MLB,MLB-LEGGINGS,698316-MLB49936168649_052022,1
MLM1448353860,MLM,MLM-JACKETS_AND_COATS,939009-MLM49206156708_022022,0
MLB2190426879,MLB,MLB-HEELS_AND_WEDGES,772245-MLB49222604192_022022,0
MLA1139828139,MLA,MLA-JACKETS_AND_COATS,787729-MLA50146701802_052022,0
MLB2689230934,MLB,MLB-T_SHIRTS,881749-MLB50419466974_062022,1
MLM1414574723,MLM,MLM-PANTS,778786-MLM49813475552_042022,1
MLB2601731947,MLB,MLB-BOOTS_AND_BOOTIES,919291-MLB49543886107_042022,?
MLM1419153231,MLM,MLM-BLOUSES,741505-MLM49904504673_052022,1
MLM1407323797,MLM,MLM-SNEAKERS,861989-CBT46379614411_062021,?
MLA1129081794,MLA,MLA-PANTS,687924-MLA49461681797_032022,0
MLM1455208860,MLM,MLM-SNEAKERS,678219-MLM46503225119_062021,0
MLM1447281898,MLM,MLM-LOAFERS_AND_OXFORDS,648201-MLM47912371159_102021,0
MLM1440396844,MLM,MLM-SNEAKERS,995747-MLM50326309464_062022,1
MLA1145127429,MLA,MLA-JACKETS_AND_COATS,699994-MLA50540082633_072022,0
MLM1423090011,MLM,MLM-HEELS_AND_WEDGES,615547-MLM49979369872_052022,0
MLM1394241223,MLM,MLM-HEELS_AND_WEDGES,821143-MLM49414319728_032022,?
MLM1445306105,MLM,MLM-SHIRTS,711510-MLM50433663307_062022,1
MLA1143968764,MLA,MLA-SHIRTS,828758-MLA50434646234_062022,1
MLB2130121000,MLB,MLB-SNEAKERS,690199-MLB48732906405_012022,1
MLA1134943684,MLA,MLA-PANTS,992869-MLA49817510538_042022,0
MLA1145611262,MLA,MLA-T_SHIRTS,916981-MLA50606707503_072022,1
MLB2177520992,MLB,MLB-JACKETS_AND_COATS,667666-MLB47637560817_092021,1
MLA1120731999,MLA,MLA-SHORTS,621609-MLA48929123822_012022,1
MLB2645069094,MLB,MLB-SHORTS,614798-CBT46175989653_052021,1
MLA1144983362,MLA,MLA-PANTS,771891-MLA50527347570_062022,0
MLB2649812596,MLB,MLB-SNEAKERS,711647-MLB50020624688_052022,1
MLB2636810357,MLB,MLB-SNEAKERS,804320-MLB49902182816_052022,0
MLB2606741176,MLB,MLB-SNEAKERS,917494-MLB49597422982_042022,?
MLA1143218406,MLA,MLA-SNEAKERS,868360-MLA49461101473_032022,0
MLB2693810793,MLB,MLB-SWEATSHIRTS_AND_HOODIES,621844-CBT50474038558_062022,1
MLA1128851122,MLA,MLA-T_SHIRTS,983677-MLA49437824706_032022,0
MLM1371035725,MLM,MLM-SNEAKERS,791869-MLM48959773477_012022,1
MLM1378807498,MLM,MLM-SNEAKERS,746119-MLM46809075731_072021,1
MLM1451721857,MLM,MLM-SNEAKERS,995632-MLM50569058423_072022,?
MLB2653257133,MLB,MLB-JACKETS_AND_COATS,986993-CBT50055103375_052022,1
MLM1444224475,MLM,MLM-SHIRTS,778194-MLM50411265357_062022,?
MLB2181134828,MLB,MLB-T_SHIRTS,617673-MLB49525282305_032022,1
MLA1145377983,MLA,MLA-JACKETS_AND_COATS,975616-MLA50586326412_072022,?
MLA1139760673,MLA,MLA-SNEAKERS,949596-MLA50145150198_052022,0
MLA1143326048,MLA,MLA-JACKETS_AND_COATS,614875-MLA50379440709_062022,0
MLM1452349187,MLM,MLM-HEELS_AND_WEDGES,850297-MLM50584915190_072022,?
MLA1135552701,MLA,MLA-JACKETS_AND_COATS,754426-MLA49854552969_052022,0
MLA1139712226,MLA,MLA-FOOTBALL_SHOES,760638-MLA50138650114_052022,0
MLB2693199591,MLB,MLB-BLOUSES,952758-CBT50463762939_062022,1
MLM1456425523,MLM,MLM-SNEAKERS,660017-MLM49956396853_052022,0
MLB2702362428,MLB,MLB-T_SHIRTS,930156-MLB50552976419_072022,1
MLM1387824999,MLM,MLM-SHIRTS,743628-MLM49294844235_032022,0
MLB2680328712,MLB,MLB-SNEAKERS,806704-MLB50321595058_062022,1
MLM1418385912,MLM,MLM-JACKETS_AND_COATS,862265-MLM49891860236_052022,0
MLB2687011818,MLB,MLB-SWEATSHIRTS_AND_HOODIES,814027-CBT50402334309_062022,1
MLB2690820391,MLB,MLB-T_SHIRTS,811072-MLB50435937941_062022,1
MLB2664996115,MLB,MLB-JACKETS_AND_COATS,844704-MLB50176124561_062022,0
MLM1392169845,MLM,MLM-SNEAKERS,728580-MLM49368909952_032022,1
MLA1125146823,MLA,MLA-SHIRTS,909607-MLA49216868430_022022,0
MLA1118389322,MLA,MLA-T_SHIRTS,676381-MLA48746682355_012022,1
MLA1143235358,MLA,MLA-T_SHIRTS,996744-MLA50360527372_062022,?
MLA1127143555,MLA,MLA-SNEAKERS,731468-MLA49330178983_032022,1
MLA1141346572,MLA,MLA-JACKETS_AND_COATS,636981-MLA50227531595_062022,0
MLB2136097504,MLB,MLB-T_SHIRTS,917275-MLB48783237729_012022,1
MLM1365354130,MLM,MLM-SHIRTS,752066-MLM48824580031_012022,0
MLB2171981853,MLB,MLB-SWEATSHIRTS_AND_HOODIES,821588-MLB49064793260_022022,1
MLM1445515380,MLM,MLM-T_SHIRTS,630880-MLM50439339174_062022,1
MLM1374239118,MLM,MLM-SNEAKERS,939133-MLM49025893037_022022,?
MLB2681007982,MLB,MLB-LEGGINGS,660691-MLB50330260494_062022,1
MLM1383784329,MLM,MLM-HEELS_AND_WEDGES,846542-MLM49207344082_022022,0
MLB2646622057,MLB,MLB-JACKETS_AND_COATS,888028-CBT50004221743_052022,1
MLA1118131664,MLA,MLA-PANTS,920914-MLA48730182025_012022,1
MLM1446355913,MLM,MLM-BOOTS_AND_BOOTIES,874417-MLM50455073596_062022,0
MLA1135094923,MLA,MLA-LOAFERS_AND_OXFORDS,996687-MLA49828801506_052022,0
MLB2678418029,MLB,MLB-SPORT_PANTS,715132-MLB49922675984_052022,?
MLA1136942149,MLA,MLA-SWEATSHIRTS_AND_HOODIES,733658-MLA49928031057_052022,1
MLM1399205269,MLM,MLM-PANTS,803309-MLM49526920825_032022,0
MLB2154011206,MLB,MLB-SHORTS,706119-MLB48928050555_012022,1
MLM1407651189,MLM,MLM-LOAFERS_AND_OXFORDS,673136-MLM49695704667_042022,?
MLB2616289290,MLB,MLB-PANTS,658110-MLB49697634288_042022,?
MLA1138214851,MLA,MLA-JACKETS_AND_COATS,969581-MLA50024922975_052022,0
MLM1455115260,MLM,MLM-SNEAKERS,858243-CBT47642578793_092021,1
MLA1146341427,MLA,MLA-SWEATSHIRTS_AND_HOODIES,829709-MLA50670550991_072022,0
MLB2667811208,MLB,MLB-JACKETS_AND_COATS,738472-CBT50204305880_062022,1
MLB2148048815,MLB,MLB-PANTS,778979-MLB48875015242_012022,?
MLM1416070612,MLM,MLM-BOOTS_AND_BOOTIES,609338-CBT49849675171_052022,1
MLM1412812894,MLM,MLM-BLOUSES,789098-CBT49790723658_042022,1
MLB2695981148,MLB,MLB-JACKETS_AND_COATS,906290-CBT50492174895_062022,1
MLB2211664293,MLB,MLB-T_SHIRTS,986729-MLB49413391067_032022,1
MLA1139569787,MLA,MLA-SWEATERS_AND_CARDIGANS,894492-MLA50134877505_052022,0
MLB2697471923,MLB,MLB-SNEAKERS,978778-CBT47200049801_082021,1
MLM1379492418,MLM,MLM-JACKETS_AND_COATS,676693-MLM49121749814_022022,?
MLB2175914918,MLB,MLB-SHORTS,872613-MLB49099286773_022022,1
MLM1434842672,MLM,MLM-PANTS,954672-MLM50224834988_062022,1
MLB2638133996,MLB,MLB-SWEATSHIRTS_AND_HOODIES,717857-MLB49913060251_052022,1
MLB2677317877,MLB,MLB-T_SHIRTS,835845-MLB50262323453_062022,1
MLA1137890957,MLA,MLA-JACKETS_AND_COATS,644467-MLA49998124831_052022,0
MLB2681530158,MLB,MLB-BOOTS_AND_BOOTIES,719141-MLB50336755552_062022,?
